year,month,stand,species,elevation,plot,old.tag,new.tag,predawn,midday,potdiff
2018,august,ABLAMA,ABLA,M,A,S7,S7,-0.6550022,-0.8963188,-0.2413166
2018,august,ABLAMA,ABLA,M,A,T4,T4,-0.6550022,-0.7928974,-0.1378952
2018,august,ABLAMA,ABLA,M,A,T4,T4,-0.6205284,-0.8273712,-0.2068428
2018,august,ABLAMB,ABLA,M,B,M12,M12,-1.034214,-1.3100044,-0.2757904
2018,august,ABLAMB,ABLA,M,B,M12,M12,-1.0686878,-1.2755306,-0.2068428
2018,august,ABLAMB,ABLA,M,B,S1,S1,-1.034214,-1.206583,-0.172369
2018,august,ABLAMB,ABLA,M,B,S1,S1,-0.9307926,-1.1031616,-0.172369
2018,august,ABLAMB,ABLA,M,B,S7,S7,-0.861845,-1.1721092,-0.3102642
2018,august,ABLAMB,ABLA,M,B,S7,S7,-0.861845,-1.206583,-0.344738
2018,august,ABLAMC,ABLA,M,C,M?,M?,-0.689476,-1.72369,-1.034214
2018,august,ABLAMC,ABLA,M,C,M?,M?,-0.7584236,-2.413166,-1.6547424
2018,august,ABLAMC,ABLA,M,C,M?,M?,,-2.3442184,
2018,august,ABLAMC,ABLA,M,C,M?,M?,,-1.1721092,
2018,august,ABLAMC,ABLA,M,C,M?,M?,,-1.4134258,
2018,august,ABLAMC,ABLA,M,C,UNLABELED,UNLABELED,-0.689476,-1.2755306,-0.5860546
2018,august,ABLAMC,ABLA,M,C,UNLABELED,UNLABELED,-0.7584236,-1.3444782,-0.5860546
2018,august,ABLAMC,ABLA,M,C,S2,S2,-0.6205284,-1.2755306,-0.6550022
2018,august,ABLAMC,ABLA,M,C,S2,S2,-0.7584236,-1.2755306,-0.517107
2018,august,ABLALD,ABLA,L,D,,843,-1.1376354,-1.6892162,-0.5515808
2018,august,ABLALD,ABLA,L,D,,843,-1.2755306,-1.72369,-0.4481594
2018,august,ABLALD,ABLA,L,D,,906,-0.9652664,-1.378952,-0.4136856
2018,august,ABLALD,ABLA,L,D,,906,-0.9997402,-1.378952,-0.3792118
2018,august,ABLALD,ABLA,L,D,,912,-0.861845,-1.72369,-0.861845
2018,august,ABLALD,ABLA,L,D,,912,-0.9652664,-1.8271114,-0.861845
2018,august,ABLAHF,ABLA,L,F,T1,T1,-0.9997402,-1.72369,-0.7239498
2018,august,ABLAHF,ABLA,H,F,T1,T1,-0.9652664,-1.7926376,-0.8273712
2018,august,ABLAHF,ABLA,H,F,T2,T2,-0.9997402,-1.5857948,-0.5860546
2018,august,ABLAHF,ABLA,H,F,T2,T2,-0.9307926,-1.72369,-0.7928974
2018,august,ABLAHF,ABLA,H,F,T3,T3,-0.861845,-1.6547424,-0.7928974
2018,august,ABLAHF,ABLA,H,F,T3,T3,-0.8273712,-1.72369,-0.8963188
2018,august,ABLAHE,ABLA,H,E,T1,T1,-1.206583,-1.6892162,-0.4826332
2018,august,ABLAHE,ABLA,H,E,T1,T1,-1.3100044,-1.8615852,-0.5515808
2018,august,ABLAHE,ABLA,H,E,T2,T2,,-1.6202686,
2018,august,ABLAHE,ABLA,H,E,T2,T2,-0.861845,-1.4134258,-0.5515808
2018,august,ABLAHE,ABLA,H,E,T2,T2,-0.861845,-1.551321,-0.689476
2018,august,ABLAHE,ABLA,H,E,T3,T3,-1.034214,-1.551321,-0.517107
2018,august,ABLAHE,ABLA,H,E,T3,T3,-0.9307926,-1.6547424,-0.7239498
2018,august,ABLAHC,ABLA,H,C,L7,L7,-0.7928974,-1.4823734,-0.689476
2018,august,ABLAHC,ABLA,H,C,L7,L7,-0.8963188,-1.9305328,-1.034214
2018,august,ABLAHC,ABLA,H,C,L7,L7,,-1.72369,
2018,august,ABLAHC,ABLA,H,C,S1,S1,-0.861845,-1.2410568,-0.3792118
2018,august,ABLAHC,ABLA,H,C,S1,S1,-0.7584236,-1.3100044,-0.5515808
2018,august,ABLAHC,ABLA,H,C,3,3,-0.5860546,-1.4823734,-0.8963188
2018,august,ABLAHC,ABLA,H,C,3,3,-0.6205284,-1.4823734,-0.861845
2018,august,ABLAHA,ABLA,H,A,S6,S6,-0.9997402,-1.9305328,-0.9307926
2018,august,ABLAHA,ABLA,H,A,S6,S6,-1.1031616,-1.6202686,-0.517107
2018,august,ABLAHA,ABLA,H,A,S5,S5,-1.378952,-1.6547424,-0.2757904
2018,august,ABLAHA,ABLA,H,A,S5,S5,-1.3444782,-1.5857948,-0.2413166
2018,august,ABLAHA,ABLA,H,A,T3,T3,-1.1721092,-1.8615852,-0.689476
2018,august,ABLAHA,ABLA,H,A,T3,T3,-1.034214,-1.8615852,-0.8273712
2018,august,ABLAHD,ABLA,H,D,S4,S4,-1.1031616,-1.6547424,-0.5515808
2018,august,ABLAHD,ABLA,H,D,S4,S4,-1.2410568,-1.5857948,-0.344738
2018,august,ABLAHD,ABLA,H,D,S2,S2,-1.206583,-1.5857948,-0.3792118
2018,august,ABLAHD,ABLA,H,D,S2,S2,-1.1721092,-1.6202686,-0.4481594
2018,august,ABLAHD,ABLA,H,D,S7,S7,-1.2410568,-1.5857948,-0.344738
2018,august,ABLAHD,ABLA,H,D,S7,S7,-1.034214,-1.6202686,-0.5860546
2018,august,POTRLB,PIPO,H,B,,15,-1.2410568,-2.5510612,-1.3100044
2018,august,POTRLB,PIPO,H,B,,15,-1.40653104,-2.585535,-1.17900396
2018,august,POTRLB,PIPO,H,B,,6,-3.2405372,-2.4821136,0.7584236
2018,august,POTRLB,PIPO,H,B,,6,-2.6544826,-3.6542228,-0.9997402
2018,august,POTRLB,PIPO,H,B,,45,-2.5165874,-3.2405372,-0.7239498
2018,august,POTRLB,PIPO,H,B,,45,-2.5510612,-2.8268516,-0.2757904
2018,august,PIPOHD,PIPO,H,D,,275,-2.2752708,-2.2063232,0.0689476
2018,august,PIPOHD,PIPO,H,D,,275,-2.33042888,-2.1029018,0.22752708
2018,august,PIPOHD,PIPO,H,D,,257,-2.14427036,-1.46168912,0.68258124
2018,august,PIPOHD,PIPO,H,D,,257,-1.8615852,-1.5857948,0.2757904
2018,august,PIPOHD,PIPO,H,D,,253,-3.1715896,-2.4821136,0.689476
2018,august,PIPOHD,PIPO,H,D,,253,-3.2405372,-2.1373756,1.1031616
2018,august,POTRLE,PIPO,H,E,,173,-2.2063232,-2.2752708,-0.0689476
2018,august,POTRLE,PIPO,H,E,,173,-2.3097446,-1.3100044,0.9997402
2018,august,POTRLE,PIPO,H,E,,174,-3.0336944,-2.2063232,0.8273712
2018,august,POTRLE,PIPO,H,E,,174,-3.0681682,-1.9994804,1.0686878
2018,august,POTRLE,PIPO,H,E,,189,-2.6200088,-2.413166,0.2068428
2018,august,POTRLE,PIPO,H,E,,189,-2.4821136,-2.1373756,0.344738
2018,august,PIPOHC,PIPO,H,C,,348,-1.9305328,-1.9994804,-0.0689476
2018,august,PIPOHC,PIPO,H,C,,348,-2.240797,-2.068428,0.172369
2018,august,PIPOHC,PIPO,H,C,,353,-1.72369,-1.72369,0
2018,august,PIPOHC,PIPO,H,C,,353,-1.70990048,-1.6202686,0.08963188
2018,august,PIPOHC,PIPO,H,C,,343,-2.3442184,-3.0336944,-0.689476
2018,august,PIPOHC,PIPO,H,C,,343,-2.413166,-2.3442184,0.0689476
2018,august,PIPOHC,PIPO,H,C,,343,,-2.2752708,
2018,august,PIPOHC,PIPO,H,C,,342,-1.7926376,-2.6544826,-0.861845
2018,august,PIPOHC,PIPO,H,C,,342,-1.7581638,-2.4476398,-0.689476
2018,august,PIPOHC,PIPO,H,C,,359,-1.8615852,-2.5165874,-0.6550022
2018,august,PIPOHC,PIPO,H,C,,359,-1.8271114,-2.5510612,-0.7239498
2018,august,POTRLF,PIPO,H,F,,394,-1.7581638,-1.9994804,-0.2413166
2018,august,POTRLF,PIPO,H,F,,394,-1.9305328,-1.9305328,0
2018,august,POTRLF,PIPO,H,F,,372,-1.70990048,-1.9650066,-0.25510612
2018,august,POTRLF,PIPO,H,F,,372,-2.2752708,-1.9305328,0.344738
2018,august,POTRLF,PIPO,H,F,,372,-2.1718494,,
2018,august,POTRLF,PIPO,H,F,,377,-1.77195332,-1.8271114,-0.05515808
2018,august,POTRLF,PIPO,H,F,,377,-1.9305328,-1.8615852,0.0689476
2018,august,PIPOHB,PIPO,H,B,,309,-1.6547424,-0.7584236,0.8963188
2018,august,PIPOHB,PIPO,H,B,,309,-1.5857948,-0.9652664,0.6205284
2018,august,PIPOHB,PIPO,H,B,,315,-1.8615852,-1.6547424,0.2068428
2018,august,PIPOHB,PIPO,H,B,,315,-1.896059,-1.72369,0.172369
2018,august,PIPOHB,PIPO,H,B,,336,-1.6892162,-1.9305328,-0.2413166
2018,august,PIPOHB,PIPO,H,B,,336,-2.1373756,-1.8615852,0.2757904
2018,august,PIPOHB,PIPO,H,B,,336,-1.72369,,
2018,august,PIPOHB,PIPO,H,B,,314,-1.73058476,-1.7926376,-0.06205284
2018,august,PIPOHB,PIPO,H,B,,314,-1.66163716,-1.72369,-0.06205284
2018,august,POTRLE,PIPO,H,E,,169B,-2.1373756,-1.9305328,0.2068428
2018,august,POTRLE,PIPO,H,E,,169B,-1.6547424,-1.8615852,-0.2068428
2018,august,POTRLE,PIPO,H,E,,169B,-1.6202686,,
2018,august,PIPOHD,PIPO,H,D,,274,-1.551321,-1.6892162,-0.1378952
2018,august,PIPOHD,PIPO,H,D,,274,-1.5168472,-1.8615852,-0.344738
2018,august,PIPOHD,PIPO,H,D,,301,-1.6547424,-2.068428,-0.4136856
2018,august,PIPOHD,PIPO,H,D,,301,-1.6202686,-1.9650066,-0.344738
2018,august,PIPOHD,PIPO,H,D,,272,-1.6202686,-1.896059,-0.2757904
2018,august,PIPOHD,PIPO,H,D,,272,-2.1029018,-1.8615852,0.2413166
2018,august,PIPOHD,PIPO,H,D,,272,-1.72369,,
2018,august,POTRLG,PIPO,H,G,,439,-1.6892162,-1.9305328,-0.2413166
2018,august,POTRLG,PIPO,H,G,,439,-1.5168472,-2.068428,-0.5515808
2018,august,PIPOMC,PIPO,M,C,,1248,-1.5857948,-1.9650066,-0.3792118
2018,august,PIPOMC,PIPO,M,C,,1248,-1.72369,-2.068428,-0.344738
2018,august,PIPOMC,PIPO,M,C,,1248A,-1.378952,-1.6547424,-0.2757904
2018,august,PIPOMC,PIPO,M,C,,1248A,-1.40653104,-1.72369,-0.31715896
2018,august,PIPOMC,PIPO,M,C,,1216,-1.4134258,-2.413166,-0.9997402
2018,august,PIPOMC,PIPO,M,C,,1216,-1.2410568,-2.2752708,-1.034214
2018,august,PIPOMC,PIPO,M,C,,1216,-1.896059,-2.5165874,-0.6205284
2018,august,PIPOMC,PIPO,M,C,,1216,-1.896059,,
2018,august,PIPOMC,PIPO,M,C,,1216,-1.3100044,,
2018,august,PIPOMC,PIPO,M,C,,1216,-1.2755306,,
2018,august,PIPOMC,PIPO,M,C,,1216,-1.2755306,,
2018,august,PIPOMC,PIPO,M,C,,1240,-1.5168472,-2.068428,-0.5515808
2018,august,PIPOMC,PIPO,M,C,,1240,-1.4823734,-1.9650066,-0.4826332
2018,august,PIPOMC,PIPO,M,C,,1249,-1.8615852,-2.1373756,-0.2757904
2018,august,PIPOMC,PIPO,M,C,,1249,-1.8271114,-2.2752708,-0.4481594
2018,august,PIPOMD,PIPO,M,D,,1158,-1.72369,-1.896059,-0.172369
2018,august,PIPOMD,PIPO,M,D,,1158,-1.6547424,-2.0339542,-0.3792118
2018,august,PIPOME,PIPO,M,E,,1264,-1.72369,-3.102642,-1.378952
2018,august,PIPOME,PIPO,M,E,,1264,-1.551321,-2.2063232,-0.6550022
2018,august,PIPOME,PIPO,M,E,,1264,-1.2755306,-2.413166,-1.1376354
2018,august,PIPOME,PIPO,M,E,,1264,-1.23416204,,
2018,august,PIPOME,PIPO,M,E,,1256,-1.9305328,-2.6889564,-0.7584236
2018,august,PIPOME,PIPO,M,E,,1256,-2.068428,-2.4821136,-0.4136856
2018,august,PIPOME,PIPO,M,E,,1256,-1.63405812,,
2018,august,PIPOME,PIPO,M,E,,1256,-1.7926376,,
2018,august,PIPOME,PIPO,M,E,,1258,-1.6892162,-2.068428,-0.3792118
2018,august,PIPOME,PIPO,M,E,,1258,-1.5857948,-2.3442184,-0.7584236
2018,august,PIPOMA,PIPO,M,A,,1341,-1.36516248,-1.9305328,-0.56537032
