Plot,species,tag,dbh.in 2018,dbh.in 2023
POTRHB,POTR,2100,7.95,8.6
POTRHB,POTR,2101,4.25,4.3
POTRHB,POTR,2101.1,3.1,
POTRHB,POTR,2101.2,2.8,
POTRHB,POTR,2102,6.9,7.3
POTRHB,POTR,2103,6.4,6.9
POTRHB,POTR,2104,6.6,6.9
POTRHB,POTR,2104.1,2.4,
POTRHB,POTR,2104.2,3.2,
POTRHB,POTR,2105,5.2,5.3
POTRHB,POTR,2106.2,8.9,
POTRHB,POTR,2106.4,3.5,
POTRHB,POTR,2107,4,
POTRHB,POTR,2109,17.2,17.6
POTRHB,POTR,2109.1,1.9,
POTRHB,POTR,2110,5.05,4.2
POTRHB,POTR,2110.1,3.7,
POTRHB,POTR,2110.2,2.5,
POTRHB,POTR,2110.3,6.2,
POTRHB,POTR,2110.4,5.3,
POTRHB,POTR,2111,3.7,
POTRHB,POTR,2112,11.1,
POTRHB,POTR,2113,17.4,17.4
POTRHB,POTR,2114,11.2,
POTRHB,POTR,2114.1,6.8,
POTRHB,POTR,2115,7.7,8.6
POTRHB,POTR,2116,5.45,6.1
POTRHB,POTR,2118,11.4,11.6
POTRHB,POTR,2118.1,2.55,
POTRHB,POTR,2118.2,5.15,
POTRHB,POTR,2118.3,4.5,
POTRHB,POTR,2118.4,2.4,
POTRHB,POTR,2118.5,1.9,
POTRHB,POTR,2118.6,8.9,
POTRHB,POTR,2118.7,1.9,
POTRHB,POTR,2118.8,1.9,
POTRHB,POTR,2118.9,8.2,
POTRHB,POTR,2120,2.8,
POTRHB,POTR,2120.1,2.6,
POTRHB,POTR,2120.2,2.3,
POTRHB,ABLA,2121,7.95,8.8
POTRHB,POTR,2122,7.5,7.7
POTRHB,POTR,2123,5.2,5.9
POTRHB,POTR,2124,2.9,
POTRHB,POTR,2124.1,2.1,
POTRHB,POTR,2127,17.25,17.9
POTRHB,POTR,2128,9.45,9.6
POTRHB,POTR,2129,2.5,2.5
POTRHB,POTR,2129.1,2.55,
POTRHB,POTR,2130,4.6,5
POTRHB,POTR,2132,3.4,3.5
POTRHB,POTR,2133,13.2,13.5
POTRHB,POTR,2134,8.3,8.2
POTRHB,POTR,2135,20.2,20.35
POTRHB,POTR,2136,6.4,7.35
POTRHB,POTR,2136.1,3.4,
POTRHB,POTR,2138,3.7,3.8
POTRHB,POTR,2139,2.7,2.8
POTRHB,POTR,2140,2.85,
POTRHB,POTR,2141,4.3,
POTRHB,POTR,2142,1.9,
POTRHB,POTR,2144,3.3,
POTRHB,POTR,2145,11.05,
POTRHB,POTR,2145.1,9.6,
POTRHB,POTR,2146,24.8,24.5
POTRHB,POTR,2147,2.2,
POTRHB,POTR,2148,5.05,
POTRHB,POTR,2149,2.7,2.5
POTRHB,POTR,2150,2.6,2.65
POTRHB,POTR,2151,3.6,3.45
POTRHB,POTR,2155,6.6,6.65
POTRHB,POTR,2156,8.2,8.5
POTRHB,POTR,2157,5.65,5.8
POTRHB,POTR,2158,2.7,2.7
POTRHB,POTR,2159,5.95,6.1
POTRHB,POTR,2160,2.05,2.1
POTRHB,POTR,2161,10.2,10.65
POTRHB,POTR,2162,7.25,7.7
POTRHB,POTR,2163,5.55,5.65
POTRHB,POTR,2164,9.1,9.5
POTRHB,POTR,2166,3.6,3.65
POTRHB,POTR,2168,11,11.25
POTRHB,POTR,2169,7.2,7.3
POTRHB,POTR,2170,12.8,13.5
POTRHB,POTR,2171,6.8,7
POTRHB,POTR,2172,4.6,4.6
POTRHB,POTR,2173,6.85,7.3
POTRHB,POTR,2174,3.75,
POTRHB,POTR,2175,4.8,4.9
POTRHB,POTR,2175.1,2.3,
POTRHB,POTR,2176,4.9,4.9
POTRHB,POTR,2177,8.35,8.8
POTRHB,POTR,2177.1,3.6,
POTRHB,POTR,2177.2,2.1,
POTRHB,POTR,2178,10.05,10.5
POTRHB,POTR,2001A,7.71901474,8.2
POTRHB,POTR,2001B,8.594366927,8.9
POTRHB,POTR,2001C,4.61549335,
POTRHB,POTR,2008A,6.604930138,6.7
POTRHB,POTR,2008B,4.933803236,4.95
POTRHB,POTR,2009A,6.604930138,6.75
POTRHB,POTR,2009B,4.058451049,
POTRHB,POTR,2036B,2.65,2.7
POTRHB,POTR,2061A,2.35,2.5
POTRHB,POTR,2061B,3.4,2.5
POTRHB,POTR,2067A,10.4,10.9
POTRHB,POTR,2067B,7.3,
POTRHB,POTR,2071A,10.6,11.1
POTRHB,POTR,2071B,8.55,9.1
POTRHB,POTR,2075.5A,2.3,
POTRHB,POTR,2075.5B,2.2,
POTRHB,POTR,2081A,5.6,5.8
POTRHB,POTR,2081B,5.4,5.6
POTRHB,POTR,2082A,8.9,9.3
POTRHB,POTR,2082B,6.9,7
POTRHB,POTR,2084A,4.55,
POTRHB,POTR,2084B,3.8,
POTRHB,POTR,2084C,2.8,
POTRHB,POTR,2088.2A,4,
POTRHB,POTR,2088.2B,2.95,
POTRHB,POTR,2106.3A,2.3,
POTRHB,POTR,2106.3B,1.8,
POTRHB,POTR,2106A,23.7,
POTRHB,POTR,2106B,22.65,
POTRHB,POTR,2106C,9.1,
POTRHB,POTR,2106D,4.6,
POTRHB,POTR,2108A,4.7,4.9
POTRHB,POTR,2108B,2.2,
POTRHB,POTR,2117A,11,11.3
POTRHB,POTR,2117B,6.1,
POTRHB,POTR,2119A,8.6,8.8
POTRHB,POTR,2119B,2.7,
POTRHB,POTR,2121.1A,4.2,
POTRHB,POTR,2121.1B,3.8,
POTRHB,POTR,2125A,20.5,20.9
POTRHB,POTR,2125B,11.9,12
POTRHB,POTR,2126A,10.2,10.3
POTRHB,POTR,2126B,4.8,
POTRHB,POTR,2131A,3.25,
POTRHB,POTR,2131B,2.6,
POTRHB,POTR,2137A,21.4,24.5
POTRHB,POTR,2137B,4,
POTRHB,POTR,2143A,24.3,24.3
POTRHB,POTR,2143B,2.8,
POTRHB,POTR,2148A,4.5,
POTRHB,POTR,2148B,1.8,
POTRHB,POTR,2152A,9.5,10.45
POTRHB,POTR,2152B,3.3,3.25
POTRHB,POTR,2153A,7.8,8.05
POTRHB,POTR,2153B,7.7,7.95
POTRHB,POTR,2154A,6.5,6.6
POTRHB,POTR,2154B,2.6,
POTRHB,POTR,2165A,9.05,9.4
POTRHB,POTR,2165B,7.1,7.4
POTRHB,POTR,2165C,1.65,
POTRHB,POTR,2167A,5.1,5
POTRHB,POTR,2167B,4.9,
POTRHB,POTR,2179A,7.1,7.4
POTRHB,POTR,2179B,4.5,4.5
POTRHB,POTR,2180A,5.3,5.2
POTRHB,POTR,2180B,1.9,
POTRHC,POTR,2671,11.3,11.4
POTRHC,POTR,2672,5.85,5.85
POTRHC,POTR,2673,2.5,2.6
POTRHC,POTR,2674,3.1,3.4
POTRHC,POTR,2675,3.3,3.8
POTRHC,POTR,2676,4.6,5.4
POTRHC,POTR,2677,4.8,5.65
POTRHC,POTR,2678,5.1,5.8
POTRHC,POTR,2679,1.8,2
POTRHC,POTR,2680,2.9,3.3
POTRHC,POTR,2681,1.7,1.85
POTRHC,POTR,2682,4.7,5
POTRHC,POTR,2683,2.7,3
POTRHC,POTR,2684,1.8,2
POTRHC,POTR,2685,3.6,3.6
POTRHC,POTR,2686,2.7,2.7
POTRHC,POTR,2687,3.7,3.8
POTRHC,POTR,2688,11.2,11.7
POTRHC,POTR,2689,9.2,9.7
POTRHC,POTR,2690,2.8,2.4
POTRHC,POTR,2691,5.15,5.2
POTRHC,POTR,2692,12,12.7
POTRHC,POTR,2693,12.05,12.45
POTRHC,POTR,2694,13.4,13.95
POTRHC,POTR,2695,14.75,15.5
POTRHC,POTR,2696,3.85,3.8
POTRHC,POTR,2697,5.55,5.6
POTRHC,POTR,2698,10.4,10.5
POTRHC,POTR,2699,2.7,
POTRHC,POTR,2700,4.05,3.9
POTRHC,POTR,2701,16.55,17.3
POTRHC,POTR,2702,3.35,3.5
POTRHC,POTR,2703,4.4,4.5
POTRHC,POTR,2704,11.45,13.9
POTRHC,POTR,2705,11.45,11.6
POTRHC,POTR,2706,13.9,14.1
POTRHC,POTR,2707,15,15
POTRHC,POTR,2708,12.4,12.8
POTRHC,POTR,2709,10.5,10.8
POTRHC,POTR,2710,11.3,11.1
POTRHC,POTR,2710.1,2.25,
POTRHC,POTR,2710.2,3.05,
POTRHC,POTR,2710.3,2.6,
POTRHC,POTR,2711,12.7,13.2
POTRHC,POTR,2712,2.7,
POTRHC,POTR,2712.1,2.15,
POTRHC,POTR,2713,3,3
POTRHC,POTR,2714,3,
POTRHC,POTR,2715,3.5,3.5
POTRHC,POTR,2716,2.9,3
POTRHC,POTR,2716.1,1.8,
POTRHC,POTR,2716.2,2.5,
POTRHC,POTR,2716.3,3.1,
POTRHC,POTR,2716.4,1.95,
POTRHC,POTR,2717,4.1,
POTRHC,POTR,2718,14.5,14.7
POTRHC,POTR,2719,3.7,3.6
POTRHC,POTR,2720,5.75,5.9
POTRHC,POTR,2720.1,2.1,
POTRHC,POTR,2720.2,1.7,
POTRHC,POTR,2720.3,1.7,
POTRHC,POTR,2721,12.3,12.6
POTRHC,POTR,2722,11.3,11.5
POTRHC,POTR,2722.1,1.9,
POTRHC,POTR,2723,7.2,
POTRHC,POTR,2723.1,2,
POTRHC,POTR,2723.2,3.3,
POTRHC,POTR,2723.3,2.3,
POTRHC,POTR,2724,3.3,3.3
POTRHC,POTR,2724.1,2.55,
POTRHC,POTR,2725,2.7,3.3
POTRHC,POTR,2726,3.6,3.7
POTRHC,POTR,2726.1,2.5,
POTRHC,POTR,2727,3.65,2.6
POTRHC,POTR,2727.1,1.8,
POTRHC,POTR,2728,5.15,5.2
POTRHC,POTR,2729,13.9,14.5
POTRHC,POTR,2730,3.1,3.1
POTRHC,POTR,2730.1,2.15,
POTRHC,POTR,2731,4,4
POTRHC,POTR,2731.1,2.05,
POTRHC,POTR,2732,13.95,14.3
POTRHC,POTR,2733,9.8,10.15
POTRHC,POTR,2734,11.1,11.45
POTRHC,POTR,2735,8.4,
POTRHC,POTR,2736,2.9,2.9
POTRHC,POTR,2737,3.3,3.4
POTRHC,POTR,2737.1,5.9,
POTRHC,POTR,2738,15.4,15.65
POTRHC,POTR,2739,14.6,15
POTRHC,POTR,2740,4.9,5.05
POTRHC,POTR,2741,4.4,4.65
POTRHC,POTR,2742,5,5.25
POTRHC,POTR,2743,5,
POTRHC,POTR,2743.1,2.1,
POTRHC,POTR,2744,3.3,3.4
POTRHC,POTR,2744.1,2.9,
POTRHC,POTR,2744.2,2.3,
POTRHC,POTR,2745,2.45,1.6
POTRHC,POTR,2746,6.3,6.5
POTRHC,POTR,2747,11.35,12.8
POTRHC,POTR,2748,6.6,6.9
POTRHC,POTR,2748.1,2.2,
POTRHC,POTR,2749,4.1,
POTRHC,POTR,2750,3.05,3.2
POTRHC,POTR,2751,2.2,2.2
POTRHC,POTR,2752,4.7,5.05
POTRHC,POTR,2753,4.15,4.55
POTRHC,POTR,2753.1,2.3,
POTRHC,POTR,2754,2.6,2.7
POTRHC,POTR,2755,3.5,3.7
POTRHC,POTR,2756,4.35,4.6
POTRHC,POTR,2757,12.7,13.1
POTRHC,POTR,2758,9.7,10.1
POTRHC,POTR,2759,2.05,2.2
POTRHC,POTR,2760,2.65,
POTRHC,POTR,2761,3.4,3.5
POTRHC,POTR,2762,3.8,4
POTRHC,POTR,2763,3.9,4.2
POTRHC,POTR,2763.1,3.1,
POTRHC,POTR,2764,5.25,5.8
POTRHC,POTR,2765,5.2,5.4
POTRHC,POTR,2765.1,2.05,
POTRHC,POTR,2766,3.25,
POTRHC,POTR,2767,2.85,
POTRHC,POTR,2768,6.75,7
POTRHC,POTR,2769,6.8,7
POTRHC,POTR,2770,13.8,14.3
POTRHC,POTR,2770.1,2.5,
POTRHC,POTR,2771,2.85,
POTRHC,POTR,2772,2.7,3.7
POTRHC,POTR,2773,3.2,3.3
POTRHC,POTR,2774,7.3,
POTRHC,POTR,2775,13.3,gone
POTRHC,POTR,2776,2.2,2.5
POTRHC,POTR,2777,3.8,4
POTRHC,POTR,2778,3.25,3.4
POTRHC,POTR,2779,2.85,2.9
POTRHC,POTR,2780,5.1,5.2
POTRHC,POTR,2781,14.45,15.1
POTRHC,POTR,2782,13.1,13.5
POTRHC,POTR,2783,3.7,3.8
POTRHC,POTR,2784,4.2,
POTRHC,POTR,2785,2.55,2.7
POTRHC,POTR,2785.1,1.9,
POTRHC,POTR,2786,13.5,
POTRHC,POTR,2787,4.8,4.9
POTRHC,POTR,2788,2.7,
POTRHC,POTR,2789,3.2,missing
POTRHC,POTR,2789.1,3.1,
POTRHC,POTR,2789.2,3.5,
POTRHC,POTR,2790,8.15,8.5
POTRHC,POTR,2791,3.05,3.1
POTRHC,POTR,2792,7.25,7.4
POTRHC,POTR,2793,7,7.1
POTRHC,POTR,2793.1,4.5,
POTRHC,POTR,2794,4.85,5
POTRHC,POTR,2795,6.2,6.3
POTRHC,POTR,2796,14.4,14.9
POTRHC,POTR,2796.1,2.9,
POTRHC,POTR,2797,3.95,4.4
POTRHC,POTR,2797.1,11.5,15.1
POTRHC,POTR,2798,15.5,
POTRHC,POTR,2799,7.45,
POTRHC,POTR,2799.1,4.2,
POTRHC,POTR,2800,10.6,10.9
POTRHC,POTR,2800.1,5.4,
POTRHC,POTR,2800.2,2.5,
POTRHC,POTR,2801,10.7,11.2
POTRHC,POTR,2802,6.6,6.7
POTRHC,POTR,2803,14.55,15
POTRHC,POTR,2804,5.7,5.8
POTRHC,POTR,2805,7.2,7.3
POTRHC,POTR,2806,6.3,6.4
POTRHC,POTR,2806.1,5.3,
POTRHC,POTR,2807,5.9,6.1
POTRHC,POTR,2807.1,3.4,
POTRHC,POTR,2808,17.1,17.7
POTRHC,POTR,2809,11.5,11.9
POTRHC,POTR,2809.1,2.7,
POTRHC,POTR,2810,16.2,15.8
POTRHC,POTR,2811,3.9,12
POTRHC,POTR,2812,13.55,13.3
POTRHC,POTR,2812.1,10.5,
POTRHC,POTR,2813,5.75,6
POTRHC,POTR,2814,6.7,6.9
POTRHC,POTR,2815,14.2,14.8
POTRHC,POTR,2816,5.8,6
POTRHC,POTR,2817,1.8,1.9
POTRHC,POTR,2818,8.15,8.9
POTRHC,POTR,2819,6.75,7.5
POTRHC,POTR,2820,2.95,3.3
POTRHC,POTR,2821,2.3,2.5
POTRHC,POTR,2822,1.9,2
POTRHC,POTR,2822.1,5.9,
POTRHC,POTR,2823,2.5,2.5
POTRHC,POTR,2824,7.8,8.8
POTRHC,POTR,2825,2.7,2.8
POTRHC,POTR,2826,6.2,7
POTRHC,POTR,2827,3.3,3.7
POTRHC,POTR,2828,5.7,6.2
POTRHC,POTR,2829,2.8,2.95
POTRHC,POTR,2830,2.15,
POTRHC,POTR,2831,3.5,4.05
POTRHC,POTR,2832,3.05,3.5
POTRHC,POTR,2833,5.55,7.7
POTRHC,POTR,2834,3.5,4.3
POTRHC,POTR,2835,3.2,3.95
POTRHC,POTR,2836,2.6,2.7
POTRHC,POTR,2837,5.35,7.95
POTRHC,POTR,2838,3.9,4.4
POTRHC,POTR,2839,3.7,4.1
POTRHC,POTR,2840,3.9,5.65
POTRHC,POTR,2841,4.1,5.3
POTRHC,POTR,2842,3,3.3
POTRHC,POTR,2843,6.7,7.7
POTRHC,POTR,2844,6.5,7.5
POTRHC,POTR,2845,1.9,1.95
POTRHC,POTR,2846,4.5,5.05
POTRHC,POTR,2847,4.5,5.1
POTRHC,POTR,2848,3,3.4
POTRHD,POTR,2332.1,1.8,
POTRHD,POTR,2443,5.1,5.2
POTRHD,POTR,2443.1,2.4,
POTRHD,POTR,2444,11.95,12.4
POTRHD,POTR,2445,9.25,9.8
POTRHD,POTR,2445.1,1.9,
POTRHD,POTR,2446,6.2,6.3
POTRHD,POTR,2447,3.95,4.9
POTRHD,POTR,2447,14.9,15.1
POTRHD,POTR,2449,4.7,5
POTRHD,POTR,2449.1,1.8,
POTRHD,POTR,2450,9.2,9.8
POTRHD,POTR,2451,6.85,7.4
POTRHD,POTR,2452,3.9,4
POTRHD,POTR,2453,4.75,
POTRHD,POTR,2454,5.9,5.9
POTRHD,POTR,2455,8,8.6
POTRHD,POTR,2456,1.9,
POTRHD,POTR,2457,3.3,3.7
POTRHD,POTR,2458,6.5,7.3
POTRHD,POTR,2459,6.4,6.9
POTRHD,POTR,2460,8.1,8.8
POTRHD,POTR,2461,6.9,7.5
POTRHD,POTR,2462,2.3,2.4
POTRHD,POTR,2463,1.9,2
POTRHD,POTR,2464,2,4.2
POTRHD,POTR,2465,3.2,MISSING?
POTRHD,POTR,2466,3.3,3.4
POTRHD,POTR,2467,10.5,11.2
POTRHD,POTR,2468,2.3,2.5
POTRHD,POTR,2469,3.5,3.8
POTRHD,POTR,2470,4.25,4.4
POTRHD,POTR,2471,6,6.5
POTRHD,POTR,2472,8.4,9
POTRHD,POTR,2472.1,2.7,
POTRHD,POTR,2472.2,2.05,
POTRHD,POTR,2473,6.9,7.4
POTRHD,POTR,2474,4.1,4.1
POTRHD,POTR,2474.1,1.9,
POTRHD,POTR,2475,10.2,
POTRHD,POTR,2476,7.4,8
POTRHD,POTR,2476.1,2,
POTRHD,POTR,2477,2.7,
POTRHD,POTR,2478,3.55,3.7
POTRHD,POTR,2479,5.35,5.4
POTRHD,POTR,2480,9,9.5
POTRHD,POTR,2480.1,2.1,
POTRHD,POTR,2481,10.5,11
POTRHD,POTR,2481.1,1.7,
POTRHD,POTR,2482,8.1,8.6
POTRHD,POTR,2483,7.5,8.1
POTRHD,POTR,2484,3.5,
POTRHD,POTR,2485,3.9,3.9
POTRHD,POTR,2485.1,2.7,
POTRHD,POTR,2486,8.2,MISSING?
POTRHD,POTR,2487,8.4,8.9
POTRHD,POTR,2488,5.6,5.7
POTRHD,POTR,2489,7.4,7.9
POTRHD,POTR,2489.1,2.55,
POTRHD,POTR,2490,3.05,
POTRHD,POTR,2490.1,3.45,
POTRHD,POTR,2491,7.45,7.8
POTRHD,POTR,2492,5.4,5.5
POTRHD,POTR,2493,3.9,4
POTRHD,POTR,2494,4.6,4.6
POTRHD,POTR,2495,4.6,4.7
POTRHD,POTR,2495.1,1.7,
POTRHD,POTR,2496,3.2,100? MISSING?
POTRHD,POTR,2497,8.1,8.6
POTRHD,POTR,2498,3.65,
POTRHD,POTR,2499,5.4,5.5
POTRHD,POTR,2499.1,2.6,
POTRHD,POTR,2500,5.6,12.7
POTRHD,POTR,2501,8,8.3
POTRHD,ABLA,2502,5.9,6.5
POTRHD,POTR,2503,3.9,4
POTRHD,POTR,2503.1,2.5,
POTRHD,POTR,2504,8.4,8.6
POTRHD,POTR,2505,10.4,10.8
POTRHD,POTR,2506,3,
POTRHD,POTR,2507,5.9,6
POTRHD,POTR,2507.1,2.5,
POTRHD,POTR,2508,5.1,4.9
POTRHD,POTR,2509,7.6,8
POTRHD,POTR,2509.1,3.6,
POTRHD,POTR,2509.2,3.2,
POTRHD,POTR,2510,8.8,9.2
POTRHD,POTR,2510.1,1.9,
POTRHD,POTR,2510.2,2.7,
POTRHD,POTR,2511,8.3,8.6
POTRHD,POTR,2511.1,2.65,
POTRHD,POTR,2511.2,1.95,
POTRHD,POTR,2512,6.6,6.8
POTRHD,POTR,2513,8.8,9.4
POTRHD,POTR,2513.1,3.4,
POTRHD,POTR,2514,3.7,
POTRHD,POTR,2515,5.9,6
POTRHD,POTR,2516,5.3,5.5
POTRHD,POTR,2516.1,1.9,
POTRHD,POTR,2516.2,2.4,
POTRHD,POTR,2517,5.2,5.3
POTRHD,POTR,2518,4.3,4.2
POTRHD,POTR,2518.1,3.2,
POTRHD,POTR,2518.2,4.15,
POTRHD,POTR,2519,4,
POTRHD,POTR,2520,5.5,5.45
POTRHD,ABLA,2521,1.7,1.6
POTRHD,POTR,2522,7.8,8.3
POTRHD,POTR,2523,10.6,10.7
POTRHD,POTR,2524,4.7,4.7
POTRHD,POTR,2524.1,1.9,
POTRHD,POTR,2524.2,2.9,
POTRHD,POTR,2524.3,2,
POTRHD,POTR,2525,5.55,5.8
POTRHD,POTR,2526,5.5,5.55
POTRHD,POTR,2526.1,2.3,
POTRHD,POTR,2526.2,2.7,
POTRHD,POTR,2526.3,1.9,
POTRHD,POTR,2526.4,2.5,
POTRHD,POTR,2526.5,2.2,
POTRHD,POTR,2527,4.2,
POTRHD,POTR,2528,6.8,
POTRHD,POTR,2529,18.6,18.85
POTRHD,POTR,2529.1,2.8,
POTRHD,POTR,2529.2,3.4,
POTRHD,POTR,2530,5.25,5.25
POTRHD,POTR,2530.1,3.3,
POTRHD,PIEN,2531,2.15,2.75
POTRHD,POTR,2531.1,2,
POTRHD,POTR,2531.2,3.1,
POTRHD,POTR,2532,6.5,6.5
POTRHD,POTR,2532.1,3.4,
POTRHD,POTR,2533,5.3,5.3
POTRHD,POTR,2534,4.4,4.3
POTRHD,POTR,2535,5.4,5.4
POTRHD,POTR,2536,3,6.15
POTRHD,POTR,2536.1,2.2,
POTRHD,POTR,2536.2,2.6,
POTRHD,POTR,2537,5.9,6.2
POTRHD,POTR,2538,6.9,7.4
POTRHD,POTR,2538.1,2.35,
POTRHD,POTR,2538.2,2.9,
POTRHD,POTR,2538.3,2.1,
POTRHD,POTR,2538.4,2.1,
POTRHD,POTR,2538.5,2.2,
POTRHD,POTR,2539,11.2,11.45
POTRHD,POTR,2540,13.3,13.7
POTRHD,POTR,2540.1,3.5,
POTRHD,POTR,2541,7.3,7.35
POTRHD,POTR,2541.1,3.55,
POTRHD,POTR,2541.2,2.8,
POTRHD,POTR,2541.3,3.05,
POTRHD,POTR,2542,5.3,5.2
POTRHD,POTR,2543,5.1,5.1
POTRHD,POTR,2544,3.9,
POTRHD,POTR,2544.1,2.25,
POTRHD,POTR,2545,6.4,6.7
POTRHD,POTR,2546,3.5,
POTRHD,POTR,2546.1,2.5,
POTRHD,POTR,2547,5.9,6
POTRHD,POTR,2547.1,2.3,
POTRHD,POTR,2547.2,2.9,
POTRHD,POTR,2548,5.7,5.9
POTRHD,POTR,2549,5.4,5.5
POTRHD,POTR,2549.1,2.9,
POTRHD,POTR,2550,4.3,4.2
POTRHD,POTR,2550.1,1.9,
POTRHD,POTR,2550.2,3.3,
POTRHD,POTR,2551,11.7,11.8
POTRHD,POTR,2552,9.5,9.7
POTRHD,POTR,2553,6,6.3
POTRHD,POTR,2554,4.5,4.55
POTRHD,POTR,2555,3.45,3.5
POTRHD,POTR,2556,4.7,4.7
POTRHD,POTR,2556.1,1.7,
POTRHD,POTR,2556.2,2.8,
POTRHD,POTR,2556.3,2.8,
POTRHD,POTR,2556.4,2.35,
POTRHD,POTR,2556.5,3.4,
POTRHD,POTR,2556.6,2,
POTRHD,POTR,2557,7.7,7.6
POTRHD,POTR,2557.1,2.9,
POTRHD,POTR,2557.2,8.4,
POTRHD,POTR,2558,24.3,24.45
POTRHD,POTR,2559,6.45,6.3
POTRHD,POTR,2560,5.7,5.7
POTRHD,POTR,2561,7.35,
POTRHD,POTR,2561.1,3,
POTRHD,POTR,2561.2,2.8,
POTRHD,POTR,2562,7,7.2
POTRHD,POTR,2562.1,2.5,
POTRHD,POTR,2562.2,2.65,
POTRHD,POTR,2563,5.3,5.3
POTRHD,POTR,2564,6.4,6.7
POTRHD,POTR,2565,4.4,4.4
POTRHD,POTR,2565.1,2,
POTRHD,POTR,2565.2,1.9,
POTRHD,POTR,2566,6.05,6.2
POTRHD,POTR,2567,3.4,
POTRHD,POTR,2568,3.2,
POTRHD,POTR,2569,5.5,5.55
POTRHD,POTR,2570,3.3,3.3
POTRHD,POTR,2571,7.1,6.9
POTRHD,POTR,2572,10.2,10.4
POTRHD,POTR,2573,3.5,
POTRHD,POTR,2573.1,2.6,
POTRHD,POTR,2574,3.7,3.65
POTRHD,POTR,2575,4.5,5
POTRHD,POTR,2575.1,2.2,
POTRHD,POTR,2576,3.85,3.8
POTRHD,POTR,2576.1,1.7,
POTRHD,POTR,2576.2,2.3,
POTRHD,POTR,2576.3,3.2,
POTRHD,POTR,2576.4,2.7,
POTRHD,POTR,2577,7.55,7.5
POTRHD,POTR,2577.1,1.9,
POTRHD,POTR,2578,17.1,17.2
POTRHD,POTR,2579,3.9,3.8
POTRHD,POTR,2579.1,1.7,
POTRHD,POTR,2580,11.9,12.3
POTRHD,POTR,2581,10.5,10.7
POTRHD,POTR,2582,3.2,3.2
POTRHD,POTR,2583,13.3,13.7
POTRHD,POTR,2584,4.8,4.8
POTRHD,POTR,2585,2.9,
POTRHD,POTR,2586,3.1,
POTRHD,POTR,2586.1,2.2,
POTRHD,POTR,2586.2,2.5,
POTRHD,POTR,2587,4.8,4.8
POTRHD,POTR,2588,7.6,7.5
POTRHD,POTR,2589,7.5,
POTRHD,POTR,2590,12.9,13.5
POTRHD,POTR,2590.1,2.7,
POTRHD,POTR,2591,8.2,8.45
POTRHD,POTR,2592,10.2,10.5
POTRHD,POTR,2593,9.7,10.1
POTRHD,POTR,2593.1,3.4,
POTRHD,POTR,2594,9.3,9.4
POTRHD,POTR,2595,6.9,7
POTRHD,POTR,2596,5.5,5.6
POTRHD,POTR,2597,9.05,9.5
POTRHD,POTR,2598,7.6,7.6
POTRHD,POTR,2599,5.6,5.6
POTRHD,POTR,2600,4.1,
POTRHD,POTR,2600.1,3.4,
POTRHD,POTR,2601,12.2,12.25
POTRHD,POTR,2602,23.5,23.9
POTRHD,POTR,2603,4.2,
POTRHD,POTR,2604,5.6,5.6
POTRHD,POTR,2605,5.7,5.8
POTRHD,POTR,2605.1,2.65,
POTRHD,POTR,2606,9.3,9.6
POTRHD,POTR,2607,12.6,
POTRHD,POTR,2607.1,3.6,
POTRHD,POTR,2607.2,2.9,
POTRHD,POTR,2607.3,3.4,
POTRHD,POTR,2608,4.5,4.5
POTRHD,POTR,2608.1,2.1,
POTRHD,POTR,2608.2,3.4,
POTRHD,POTR,2609,6.5,6.6
POTRHD,POTR,2609.1,1.9,
POTRHD,POTR,2609.2,3.5,
POTRHD,POTR,2610,7.8,7.9
POTRHD,POTR,2611,8.1,8.2
POTRHD,POTR,2612,9.15,9.45
POTRHD,POTR,2613,6.4,6.3
POTRHD,POTR,2613.1,2.8,
POTRHD,POTR,2614,8.9,9.3
POTRHD,POTR,2614.1,3.3,
POTRHD,POTR,2614.2,2.7,
POTRHD,POTR,2614.3,1.8,
POTRHD,POTR,2615,3.75,
POTRHD,POTR,2616,13.1,13.7
POTRHD,POTR,2617,6.6,7.05
POTRHD,POTR,2617.1,1.9,
POTRHD,POTR,2617.2,7.6,
POTRHD,POTR,2617.3,2.6,
POTRHD,POTR,2618,3.65,4.35
POTRHD,POTR,2619,5.2,5.4
POTRHD,POTR,2620,5.4,5.5
POTRHD,POTR,2621,3,
POTRHD,POTR,2622,3.35,3.3
POTRHD,POTR,2623,3.3,
POTRHD,POTR,2624,3.5,3.45
POTRHD,POTR,2625,2.45,
POTRHD,POTR,2626,6.9,7.25
POTRHD,POTR,2626.1,1.9,
POTRHD,POTR,2626.2,2.2,
POTRHD,POTR,2627,9.4,9.8
POTRHD,POTR,2627.1,2.75,
POTRHD,POTR,2628,2.3,
POTRHD,POTR,2629,3.35,3.5
POTRHD,POTR,2630,3.3,3.3
POTRHD,POTR,2631,5.7,5.75
POTRHD,POTR,2632,6.1,MISSING
POTRHD,POTR,2633,8.4,8.55
POTRHD,POTR,2634,2.9,2.95
POTRHD,POTR,2634.1,1.9,
POTRHD,POTR,2635,8,8.25
POTRHD,POTR,2636,3.6,3.55
POTRHD,POTR,2636.1,2.4,
POTRHD,POTR,2636.2,2.1,
POTRHD,POTR,2637,6.5,6.75
POTRHD,POTR,2638,3.2,3.2
POTRHD,POTR,2639,3.1,3.1
POTRHD,POTR,2640,3.65,3.6
POTRHD,POTR,2640.1,2.2,
